ano_agricola,dsc_safra_previsao,uf,produto,id_produto,dsc_levantamento,id_levantamento,area_plantada_mil_ha,producao_mil_t,producao_acucar_mil_t,producao_etanol_anidro_mil_l,producao_etanol_hidratado_mil_l,producao_etanol_total_mil_l,produtcao_atr_kg_t
2021/22,UNICA,SP,CANA DE ACUCAR,4238,2º LEV,2,4093.1,298701.0,22735.9,5175634.9,5860044.6,11035679.5,143.6
2021/22,UNICA,SP,CANA DE ACUCAR,4238,3º LEV,3,4204.2,287438.7,19874.6,4931853.8,6114524.7,11046378.5,138.8
2021/22,UNICA,SP,CANA DE ACUCAR,4238,4º LEV,4,4168.7,298494.8,21405.9,5347976.0,6595760.0,11943736.0,144.3
2021/22,UNICA,TO,CANA DE ACUCAR,4238,1º LEV,1,27.7,2159.3,0.0,85177.5,86266.8,171444.4,137.2
2021/22,UNICA,TO,CANA DE ACUCAR,4238,2º LEV,2,27.4,2169.8,0.0,76215.0,100641.0,176856.0,140.4
2021/22,UNICA,TO,CANA DE ACUCAR,4238,3º LEV,3,27.4,2258.8,0.0,80861.6,94706.0,175567.6,134.1
2021/22,UNICA,TO,CANA DE ACUCAR,4238,4º LEV,4,27.2,2309.4,0.0,90846.0,107691.0,198537.0,148.3
2022/23,UNICA,AL,CANA DE ACUCAR,4238,1º LEV,1,312.6,19529.1,1789.7,178028.5,111196.6,289225.1,121.9
2022/23,UNICA,AL,CANA DE ACUCAR,4238,2º LEV,2,305.9,19105.5,1470.1,239777.2,211776.6,451553.8,128.0
2022/23,UNICA,AL,CANA DE ACUCAR,4238,3º LEV,3,310.7,19555.7,1516.9,241941.2,221560.6,463501.8,128.0
2022/23,UNICA,AL,CANA DE ACUCAR,4238,4º LEV,4,304.3,19841.1,1730.9,220924.0,218254.0,439178.0,123.5
2022/23,UNICA,AM,CANA DE ACUCAR,4238,1º LEV,1,3.9,322.0,21.3,0.0,4913.2,4913.2,95.3
2022/23,UNICA,AM,CANA DE ACUCAR,4238,2º LEV,2,3.9,307.2,14.8,0.0,7263.0,7263.0,105.0
2022/23,UNICA,AM,CANA DE ACUCAR,4238,3º LEV,3,3.9,217.7,12.1,0.0,4585.0,4585.0,107.0
2022/23,UNICA,AM,CANA DE ACUCAR,4238,4º LEV,4,3.8,218.0,12.1,0.0,5586.0,5586.0,107.0
2022/23,UNICA,BA,CANA DE ACUCAR,4238,1º LEV,1,61.0,5037.2,124.4,141757.8,194238.6,335996.4,140.8
2022/23,UNICA,BA,CANA DE ACUCAR,4238,2º LEV,2,61.0,5191.8,125.0,133421.5,226580.7,360002.2,138.3
2022/23,UNICA,BA,CANA DE ACUCAR,4238,3º LEV,3,58.8,5085.2,101.2,132192.7,221399.0,353591.7,135.6
2022/23,UNICA,BA,CANA DE ACUCAR,4238,4º LEV,4,57.0,4657.7,87.5,132348.0,192318.0,324666.0,134.4
2022/23,UNICA,ES,CANA DE ACUCAR,4238,1º LEV,1,47.5,3125.2,186.2,95987.4,14159.8,110147.2,124.4
2022/23,UNICA,ES,CANA DE ACUCAR,4238,2º LEV,2,48.7,2939.0,146.2,97900.0,15028.0,112928.0,115.0
2022/23,UNICA,ES,CANA DE ACUCAR,4238,3º LEV,3,47.5,2759.7,133.4,87732.0,40201.0,127933.0,123.7
2022/23,UNICA,ES,CANA DE ACUCAR,4238,4º LEV,4,47.5,2759.7,127.8,88859.0,87311.0,176170.0,123.7
2022/23,UNICA,GO,CANA DE ACUCAR,4238,1º LEV,1,951.3,74538.9,2798.4,937819.1,3728107.2,4665926.2,146.2
2022/23,UNICA,GO,CANA DE ACUCAR,4238,2º LEV,2,953.2,72500.3,2260.2,1295938.9,3437271.7,4733210.7,136.8
2022/23,UNICA,GO,CANA DE ACUCAR,4238,3º LEV,3,952.2,71104.5,2251.1,1261685.0,3658535.0,4920220.0,133.1
2022/23,UNICA,GO,CANA DE ACUCAR,4238,4º LEV,4,956.8,71035.4,2163.1,1277747.2,3279386.5,4557133.7,136.0
2022/23,UNICA,MA,CANA DE ACUCAR,4238,1º LEV,1,35.2,2569.4,58.7,156694.4,14426.1,171120.5,141.1
2022/23,UNICA,MA,CANA DE ACUCAR,4238,2º LEV,2,31.4,2529.4,23.7,162188.0,13402.0,175590.0,133.8
2022/23,UNICA,MA,CANA DE ACUCAR,4238,3º LEV,3,31.1,2253.4,34.7,146096.0,12857.0,158953.0,134.8
2022/23,UNICA,MA,CANA DE ACUCAR,4238,4º LEV,4,28.3,2158.1,26.1,146111.0,12857.0,158968.0,136.1
2022/23,UNICA,MG,CANA DE ACUCAR,4238,1º LEV,1,843.1,67034.0,5465.9,987899.7,1435208.3,2423108.0,147.8
2022/23,UNICA,MG,CANA DE ACUCAR,4238,2º LEV,2,863.4,67472.1,4145.9,1177281.4,1644854.5,2822135.9,131.6
2022/23,UNICA,MG,CANA DE ACUCAR,4238,3º LEV,3,877.2,68412.4,4622.0,1297162.2,1624345.0,2921507.2,137.7
2022/23,UNICA,MG,CANA DE ACUCAR,4238,4º LEV,4,896.4,70537.9,4501.9,1201283.2,1438226.9,2639510.1,138.7
2022/23,UNICA,MS,CANA DE ACUCAR,4238,1º LEV,1,638.9,45405.3,1175.2,783596.6,2010145.6,2793742.2,132.5
2022/23,UNICA,MS,CANA DE ACUCAR,4238,2º LEV,2,630.0,42066.6,1165.8,713611.0,2033578.6,2747189.5,126.7
2022/23,UNICA,MS,CANA DE ACUCAR,4238,3º LEV,3,629.9,42472.5,1304.6,809514.0,1631864.0,2441378.0,133.0
2022/23,UNICA,MS,CANA DE ACUCAR,4238,4º LEV,4,636.0,44627.1,1500.3,1312029.0,2055565.0,3367594.0,131.3
2022/23,UNICA,MT,CANA DE ACUCAR,4238,1º LEV,1,197.0,15587.0,536.2,362132.4,633014.2,995146.6,145.8
2022/23,UNICA,MT,CANA DE ACUCAR,4238,2º LEV,2,200.7,15406.6,486.2,386677.0,680599.0,1067276.0,125.6
2022/23,UNICA,MT,CANA DE ACUCAR,4238,3º LEV,3,199.6,15549.1,495.0,384276.0,618828.0,1003104.0,135.8
2022/23,UNICA,MT,CANA DE ACUCAR,4238,4º LEV,4,174.7,15876.6,501.6,394507.0,749076.0,1143583.0,134.1
2022/23,UNICA,PA,CANA DE ACUCAR,4238,1º LEV,1,15.6,1342.0,95.2,40744.5,11993.5,52738.0,143.1
2022/23,UNICA,PA,CANA DE ACUCAR,4238,2º LEV,2,15.6,1473.1,82.2,43815.0,13438.0,57253.0,130.0
2022/23,UNICA,PA,CANA DE ACUCAR,4238,3º LEV,3,15.5,1227.1,60.2,40300.0,12672.0,52972.0,130.0
2022/23,UNICA,PA,CANA DE ACUCAR,4238,4º LEV,4,15.5,1227.0,60.3,40103.0,12324.0,52427.0,130.0
2022/23,UNICA,PB,CANA DE ACUCAR,4238,1º LEV,1,111.4,5997.2,132.7,243016.8,134574.3,377591.1,132.7
2022/23,UNICA,PB,CANA DE ACUCAR,4238,2º LEV,2,119.9,6816.4,125.0,232401.0,188926.0,421327.0,130.6
2022/23,UNICA,PB,CANA DE ACUCAR,4238,3º LEV,3,117.6,6946.4,125.0,249229.0,133507.0,382736.0,130.6
2022/23,UNICA,PB,CANA DE ACUCAR,4238,4º LEV,4,117.6,7302.4,169.2,284221.0,168229.0,452450.0,129.8
2022/23,UNICA,PE,CANA DE ACUCAR,4238,1º LEV,1,226.1,12962.7,1126.6,64387.4,144227.5,208614.9,118.8
2022/23,UNICA,PE,CANA DE ACUCAR,4238,2º LEV,2,228.2,13565.3,932.7,132507.0,260823.0,393330.0,127.3
2022/23,UNICA,PE,CANA DE ACUCAR,4238,3º LEV,3,233.9,14055.1,986.3,165713.0,226282.0,391995.0,129.6
2022/23,UNICA,PE,CANA DE ACUCAR,4238,4º LEV,4,237.4,14605.0,982.7,215017.9,183269.2,398287.1,129.6
2022/23,UNICA,PI,CANA DE ACUCAR,4238,1º LEV,1,20.4,1431.5,146.6,14056.5,5984.1,20040.6,131.9
2022/23,UNICA,PI,CANA DE ACUCAR,4238,2º LEV,2,20.4,1391.0,99.0,30000.0,12235.0,42235.0,130.0
2022/23,UNICA,PI,CANA DE ACUCAR,4238,3º LEV,3,21.3,1448.0,99.0,30000.0,14593.0,44593.0,127.0
2022/23,UNICA,PI,CANA DE ACUCAR,4238,4º LEV,4,21.2,1459.0,101.0,27915.0,17116.0,45031.0,126.3
2022/23,UNICA,PR,CANA DE ACUCAR,4238,1º LEV,1,491.5,29790.3,2126.5,515517.7,580185.5,1095703.2,138.4
2022/23,UNICA,PR,CANA DE ACUCAR,4238,2º LEV,2,493.6,29029.2,1490.9,545039.1,520694.7,1065733.8,131.3
2022/23,UNICA,PR,CANA DE ACUCAR,4238,3º LEV,3,496.0,29546.0,2067.5,533274.0,563659.0,1096933.0,131.5
2022/23,UNICA,PR,CANA DE ACUCAR,4238,4º LEV,4,475.4,30953.1,2218.8,596509.0,495298.0,1091807.0,129.2
2022/23,UNICA,RJ,CANA DE ACUCAR,4238,1º LEV,1,35.8,2196.5,22.4,0.0,145560.6,145560.6,122.8
2022/23,UNICA,RJ,CANA DE ACUCAR,4238,2º LEV,2,57.2,1711.7,15.0,0.0,130798.0,130798.0,116.8
2022/23,UNICA,RJ,CANA DE ACUCAR,4238,3º LEV,3,35.5,1578.6,28.7,0.0,109622.0,109622.0,128.1
2022/23,UNICA,RJ,CANA DE ACUCAR,4238,4º LEV,4,35.5,1578.2,28.7,0.0,109622.0,109622.0,128.1
2022/23,UNICA,RN,CANA DE ACUCAR,4238,1º LEV,1,57.5,2821.1,196.3,24993.3,50777.3,75770.6,119.1
2022/23,UNICA,RN,CANA DE ACUCAR,4238,2º LEV,2,57.9,2972.4,185.9,27135.0,80502.0,107637.0,132.7
2022/23,UNICA,RN,CANA DE ACUCAR,4238,3º LEV,3,59.5,3124.6,186.3,36151.0,63699.0,99850.0,132.5
2022/23,UNICA,RN,CANA DE ACUCAR,4238,4º LEV,4,66.1,3662.3,206.9,45777.5,81799.0,127576.5,127.6
2022/23,UNICA,SE,CANA DE ACUCAR,4238,1º LEV,1,43.1,2580.9,155.8,8699.3,92453.7,101153.0,129.9
2022/23,UNICA,SE,CANA DE ACUCAR,4238,2º LEV,2,43.4,2534.7,115.9,20478.0,100925.0,121403.0,126.3
2022/23,UNICA,SE,CANA DE ACUCAR,4238,3º LEV,3,41.2,2356.3,129.8,17024.0,81330.0,98354.0,127.5
2022/23,UNICA,SE,CANA DE ACUCAR,4238,4º LEV,4,39.6,2375.2,129.8,17024.0,85477.0,102501.0,123.2
2022/23,UNICA,SP,CANA DE ACUCAR,4238,1º LEV,1,4089.5,301377.1,24124.2,4748996.2,5993084.9,10742081.1,145.5
2022/23,UNICA,SP,CANA DE ACUCAR,4238,2º LEV,2,3986.4,283406.8,21008.9,5096249.4,5710663.9,10806913.4,135.2
2022/23,UNICA,SP,CANA DE ACUCAR,4238,3º LEV,3,4147.6,308146.8,22218.9,5507287.0,6205550.0,11712837.0,133.6
2022/23,UNICA,SP,CANA DE ACUCAR,4238,4º LEV,4,4147.6,312879.5,22487.6,5553618.0,6415042.0,11968660.0,133.6
2022/23,UNICA,TO,CANA DE ACUCAR,4238,1º LEV,1,28.1,2418.8,0.0,125919.7,77246.0,203165.7,145.9
2022/23,UNICA,TO,CANA DE ACUCAR,4238,2º LEV,2,28.3,2455.8,0.0,81590.0,122471.0,204061.0,130.7
2022/23,UNICA,TO,CANA DE ACUCAR,4238,3º LEV,3,28.4,2506.3,0.0,93173.0,118241.0,211414.0,131.0
2022/23,UNICA,TO,CANA DE ACUCAR,4238,4º LEV,4,27.9,2378.0,0.0,93175.0,111963.0,205138.0,131.0
2023/24,UNICA,AL,CANA DE ACUCAR,4238,1º LEV,1,315.5,20411.3,1765.0,244343.0,171924.0,416267.0,125.6
2023/24,UNICA,AL,CANA DE ACUCAR,4238,2º LEV,2,309.6,20620.4,1639.4,284975.0,200969.0,485944.0,126.6
2023/24,UNICA,AL,CANA DE ACUCAR,4238,3º LEV,3,314.1,20743.6,1571.4,256501.0,188110.0,444611.0,124.8
2023/24,UNICA,AL,CANA DE ACUCAR,4238,4º LEV,4,298.7,19675.8,1495.3,271869.4,204151.0,476020.4,127.1
2023/24,UNICA,AM,CANA DE ACUCAR,4238,1º LEV,1,3.9,276.0,14.9,0.0,6495.0,6495.0,105.6
2023/24,UNICA,AM,CANA DE ACUCAR,4238,2º LEV,2,3.9,276.0,14.9,0.0,6495.0,6495.0,105.6
2023/24,UNICA,AM,CANA DE ACUCAR,4238,3º LEV,3,3.9,304.0,20.2,0.0,7000.0,7000.0,120.6
2023/24,UNICA,AM,CANA DE ACUCAR,4238,4º LEV,4,3.9,304.0,20.4,0.0,7805.0,7805.0,122.5
2023/24,UNICA,BA,CANA DE ACUCAR,4238,1º LEV,1,65.9,5441.8,150.0,173660.0,231881.0,405541.0,136.8
2023/24,UNICA,BA,CANA DE ACUCAR,4238,2º LEV,2,65.8,5891.8,150.0,173660.0,231881.0,405541.0,136.8
2023/24,UNICA,BA,CANA DE ACUCAR,4238,3º LEV,3,70.2,6264.7,150.0,181059.0,236787.0,417846.0,135.4
2023/24,UNICA,BA,CANA DE ACUCAR,4238,4º LEV,4,65.7,5950.5,131.2,175243.9,220506.4,395750.3,134.7
2023/24,UNICA,ES,CANA DE ACUCAR,4238,1º LEV,1,49.6,3002.3,153.1,85466.0,32488.0,117954.0,124.5
2023/24,UNICA,ES,CANA DE ACUCAR,4238,2º LEV,2,49.3,2828.8,153.1,85466.0,32488.0,117954.0,122.4
2023/24,UNICA,ES,CANA DE ACUCAR,4238,3º LEV,3,48.7,2798.8,150.6,106991.0,8239.0,115230.0,121.9
2023/24,UNICA,ES,CANA DE ACUCAR,4238,4º LEV,4,48.7,2815.6,150.6,106991.0,8239.0,115230.0,121.9
2023/24,UNICA,GO,CANA DE ACUCAR,4238,1º LEV,1,937.2,72684.8,2558.9,1158822.0,3288526.0,4447348.0,135.7
2023/24,UNICA,GO,CANA DE ACUCAR,4238,2º LEV,2,960.0,75672.5,2626.5,1200841.0,3571461.0,4772302.0,134.8
2023/24,UNICA,GO,CANA DE ACUCAR,4238,3º LEV,3,956.5,76153.9,2579.9,1259600.0,3561278.0,4820878.0,136.8
2023/24,UNICA,GO,CANA DE ACUCAR,4238,4º LEV,4,954.8,76600.6,2719.2,1243421.7,3506169.9,4749591.6,137.3
2023/24,UNICA,MA,CANA DE ACUCAR,4238,1º LEV,1,29.9,2304.3,28.4,156031.0,10321.0,166352.0,136.6
2023/24,UNICA,MA,CANA DE ACUCAR,4238,2º LEV,2,29.1,2295.2,25.8,158968.0,12568.0,171536.0,136.6
2023/24,UNICA,MA,CANA DE ACUCAR,4238,3º LEV,3,29.3,2078.2,19.5,136583.2,24104.6,160687.8,134.1
2023/24,UNICA,MA,CANA DE ACUCAR,4238,4º LEV,4,29.3,2078.2,19.5,136583.2,24104.6,160687.8,134.1
2023/24,UNICA,MG,CANA DE ACUCAR,4238,1º LEV,1,955.9,78114.9,4758.6,1254877.6,1690132.4,2945010.0,136.1
2023/24,UNICA,MG,CANA DE ACUCAR,4238,2º LEV,2,949.1,79499.1,5109.2,1361931.9,1660378.8,3022310.7,136.7
2023/24,UNICA,MG,CANA DE ACUCAR,4238,3º LEV,3,944.9,80157.1,5289.6,1352539.0,1697677.9,3050216.9,137.0
2023/24,UNICA,MG,CANA DE ACUCAR,4238,4º LEV,4,929.2,81376.5,5481.6,1359436.5,1946597.0,3306033.5,137.2
2023/24,UNICA,MS,CANA DE ACUCAR,4238,1º LEV,1,648.1,48744.6,1421.4,1123599.0,1833030.4,2956629.4,132.4
2023/24,UNICA,MS,CANA DE ACUCAR,4238,2º LEV,2,639.0,50108.7,1786.3,1020286.9,1892307.8,2912594.7,131.1
2023/24,UNICA,MS,CANA DE ACUCAR,4238,3º LEV,3,637.3,50466.4,2097.4,893390.4,2043111.7,2936502.1,132.7
2023/24,UNICA,MS,CANA DE ACUCAR,4238,4º LEV,4,629.9,50771.7,2209.5,847747.4,2027989.0,2875736.4,133.6
2023/24,UNICA,MT,CANA DE ACUCAR,4238,1º LEV,1,200.6,19503.8,534.0,387651.3,660722.0,1048373.3,132.7
2023/24,UNICA,MT,CANA DE ACUCAR,4238,2º LEV,2,194.2,16959.2,536.3,381195.0,691089.1,1072284.1,135.7
2023/24,UNICA,MT,CANA DE ACUCAR,4238,3º LEV,3,194.2,17154.9,538.3,386195.0,698625.1,1084820.1,135.7
2023/24,UNICA,MT,CANA DE ACUCAR,4238,4º LEV,4,194.1,17663.3,539.3,364060.8,740085.1,1104145.9,135.4
2023/24,UNICA,PA,CANA DE ACUCAR,4238,1º LEV,1,16.4,1311.0,77.8,39530.0,10230.0,49760.0,130.0
2023/24,UNICA,PA,CANA DE ACUCAR,4238,2º LEV,2,16.4,1296.0,78.8,37172.0,12590.0,49762.0,130.0
2023/24,UNICA,PA,CANA DE ACUCAR,4238,3º LEV,3,16.4,1297.0,78.8,37172.0,12590.0,49762.0,130.0
2023/24,UNICA,PA,CANA DE ACUCAR,4238,4º LEV,4,16.9,1276.0,78.8,37172.0,12590.0,49762.0,130.0
2023/24,UNICA,PB,CANA DE ACUCAR,4238,1º LEV,1,118.4,6459.2,125.0,301581.0,171193.0,472774.0,131.4
2023/24,UNICA,PB,CANA DE ACUCAR,4238,2º LEV,2,127.8,7755.5,210.5,293492.0,107240.0,400732.0,131.4
2023/24,UNICA,PB,CANA DE ACUCAR,4238,3º LEV,3,126.9,7780.8,214.8,265150.0,82289.0,347439.0,125.5
2023/24,UNICA,PB,CANA DE ACUCAR,4238,4º LEV,4,125.6,7605.7,228.0,211758.0,151299.0,363057.0,124.4
2023/24,UNICA,PE,CANA DE ACUCAR,4238,1º LEV,1,236.7,13764.9,1004.3,165488.4,197133.1,362621.5,126.6
2023/24,UNICA,PE,CANA DE ACUCAR,4238,2º LEV,2,236.3,14637.3,1103.4,181384.2,169797.8,351182.0,126.4
2023/24,UNICA,PE,CANA DE ACUCAR,4238,3º LEV,3,238.2,14806.6,1145.5,163124.2,165747.8,328872.0,126.2
2023/24,UNICA,PE,CANA DE ACUCAR,4238,4º LEV,4,233.7,13810.2,969.5,139090.2,192747.2,331837.4,123.6
2023/24,UNICA,PI,CANA DE ACUCAR,4238,1º LEV,1,20.5,1420.0,104.0,30820.0,13209.0,44029.0,130.0
2023/24,UNICA,PI,CANA DE ACUCAR,4238,2º LEV,2,20.5,1420.0,104.0,30820.0,13209.0,44029.0,130.0
2023/24,UNICA,PI,CANA DE ACUCAR,4238,3º LEV,3,20.5,1420.0,111.0,30820.0,13209.0,44029.0,131.0
2023/24,UNICA,PI,CANA DE ACUCAR,4238,4º LEV,4,20.3,1302.0,97.5,32842.0,14319.0,47161.0,131.5
2023/24,UNICA,PR,CANA DE ACUCAR,4238,1º LEV,1,488.5,31686.6,2495.5,677036.2,559056.1,1236092.3,131.6
2023/24,UNICA,PR,CANA DE ACUCAR,4238,2º LEV,2,493.1,35478.9,2519.4,682349.2,551443.1,1233792.3,129.5
2023/24,UNICA,PR,CANA DE ACUCAR,4238,3º LEV,3,487.9,35322.3,2557.4,682093.2,539272.3,1221365.5,129.5
2023/24,UNICA,PR,CANA DE ACUCAR,4238,4º LEV,4,524.4,38730.9,2890.6,818432.2,541181.4,1359613.6,128.9
2023/24,UNICA,RJ,CANA DE ACUCAR,4238,1º LEV,1,35.5,1572.2,25.1,0.0,109622.0,109622.0,125.9
2023/24,UNICA,RJ,CANA DE ACUCAR,4238,2º LEV,2,33.1,1595.8,59.7,0.0,87611.0,87611.0,125.9
2023/24,UNICA,RJ,CANA DE ACUCAR,4238,3º LEV,3,29.8,1389.1,62.0,0.0,63204.6,63204.6,118.0
2023/24,UNICA,RJ,CANA DE ACUCAR,4238,4º LEV,4,29.7,1425.3,33.7,0.0,82005.0,82005.0,118.2
2023/24,UNICA,RN,CANA DE ACUCAR,4238,1º LEV,1,66.9,3643.8,229.5,43068.0,89134.0,132202.0,130.5
2023/24,UNICA,RN,CANA DE ACUCAR,4238,2º LEV,2,67.5,3677.2,218.7,39155.0,98243.6,137398.6,132.0
2023/24,UNICA,RN,CANA DE ACUCAR,4238,3º LEV,3,67.5,3677.2,218.7,39155.0,98243.6,137398.6,132.0
2023/24,UNICA,RN,CANA DE ACUCAR,4238,4º LEV,4,66.7,3519.6,218.7,39155.0,97468.6,136623.6,127.5
2023/24,UNICA,SE,CANA DE ACUCAR,4238,1º LEV,1,39.6,2250.4,124.6,16343.0,82057.9,98401.0,124.9
2023/24,UNICA,SE,CANA DE ACUCAR,4238,2º LEV,2,39.6,2250.4,124.6,16343.0,82057.9,98401.0,124.9
2023/24,UNICA,SE,CANA DE ACUCAR,4238,3º LEV,3,46.5,2785.1,129.0,25000.0,114400.0,139400.0,124.5
2023/24,UNICA,SE,CANA DE ACUCAR,4238,4º LEV,4,43.1,2535.9,133.5,17400.0,93739.0,111139.0,123.9
2023/24,UNICA,SP,CANA DE ACUCAR,4238,1º LEV,1,4153.0,322020.6,23201.6,5863828.8,6439244.7,12303073.5,135.6
2023/24,UNICA,SP,CANA DE ACUCAR,4238,2º LEV,2,4025.9,328227.4,24432.7,5575243.8,6574938.8,12150182.5,131.6
2023/24,UNICA,SP,CANA DE ACUCAR,4238,3º LEV,3,4091.2,350636.4,29946.5,6024904.1,6399564.8,12424468.9,132.5
2023/24,UNICA,SP,CANA DE ACUCAR,4238,4º LEV,4,4091.2,383409.5,28261.9,6141160.2,7683590.0,13824750.2,135.4
2023/24,UNICA,TO,CANA DE ACUCAR,4238,1º LEV,1,28.3,2480.0,0.0,100000.0,113251.0,213251.0,131.6
2023/24,UNICA,TO,CANA DE ACUCAR,4238,2º LEV,2,28.2,2457.0,0.0,119483.0,81974.0,201457.0,132.0
2023/24,UNICA,TO,CANA DE ACUCAR,4238,3º LEV,3,28.1,2366.0,0.0,108035.0,84674.0,192709.0,128.0
2023/24,UNICA,TO,CANA DE ACUCAR,4238,4º LEV,4,28.2,2363.0,0.0,106940.0,85654.0,192594.0,127.0
2024/25,UNICA,AL,CANA DE ACUCAR,4238,1º LEV,1,309.3,20253.5,1570.6,255657.8,248804.8,504462.6,129.5
2024/25,UNICA,AL,CANA DE ACUCAR,4238,2º LEV,2,309.7,20843.0,1571.7,254742.8,236255.4,490998.2,129.1
2024/25,UNICA,AL,CANA DE ACUCAR,4238,3º LEV,3,309.6,19591.9,1431.6,193822.0,184878.2,378700.2,130.6
2024/25,UNICA,AL,CANA DE ACUCAR,4238,4º LEV,4,292.5,18588.2,1648.3,210046.9,237483.7,447530.6,137.6
2024/25,UNICA,AM,CANA DE ACUCAR,4238,1º LEV,1,3.8,292.9,18.0,0.0,6934.0,6934.0,109.7
2024/25,UNICA,AM,CANA DE ACUCAR,4238,2º LEV,2,3.8,302.0,17.9,0.0,6934.0,6934.0,108.0
2024/25,UNICA,AM,CANA DE ACUCAR,4238,3º LEV,3,3.8,351.0,21.0,0.0,8104.0,8104.0,110.2
2024/25,UNICA,AM,CANA DE ACUCAR,4238,4º LEV,4,3.8,351.0,21.0,0.0,8104.0,8104.0,122.5
2024/25,UNICA,BA,CANA DE ACUCAR,4238,1º LEV,1,67.4,5877.7,238.0,131309.0,184436.0,315745.0,135.5
2024/25,UNICA,BA,CANA DE ACUCAR,4238,2º LEV,2,68.8,5815.4,185.0,120000.0,174600.0,294600.0,116.1
2024/25,UNICA,BA,CANA DE ACUCAR,4238,3º LEV,3,67.4,5861.7,157.1,120000.0,216296.0,336296.0,125.7
2024/25,UNICA,BA,CANA DE ACUCAR,4238,4º LEV,4,76.9,6528.5,287.2,145700.0,189956.0,335656.0,134.6
2024/25,UNICA,ES,CANA DE ACUCAR,4238,1º LEV,1,50.6,2640.0,172.9,89135.0,4200.0,93335.0,122.3
2024/25,UNICA,ES,CANA DE ACUCAR,4238,2º LEV,2,50.5,2767.1,169.8,64948.0,34450.0,99398.0,120.5
2024/25,UNICA,ES,CANA DE ACUCAR,4238,3º LEV,3,48.2,2676.9,162.9,61650.0,38200.0,99850.0,130.1
2024/25,UNICA,ES,CANA DE ACUCAR,4238,4º LEV,4,55.7,3219.9,189.6,93030.0,38074.0,131104.0,120.4
2024/25,UNICA,GO,CANA DE ACUCAR,4238,1º LEV,1,965.6,75711.8,2826.6,1392935.7,3333210.3,4726146.0,139.1
2024/25,UNICA,GO,CANA DE ACUCAR,4238,2º LEV,2,975.3,79307.8,2984.3,1357091.0,3380943.0,4738034.0,136.5
2024/25,UNICA,GO,CANA DE ACUCAR,4238,3º LEV,3,978.6,79765.7,2875.9,1223920.0,3656693.0,4880613.0,137.3
2024/25,UNICA,GO,CANA DE ACUCAR,4238,4º LEV,4,969.7,78579.2,2957.3,1053171.8,3823482.7,4876654.5,137.0
2024/25,UNICA,MA,CANA DE ACUCAR,4238,1º LEV,1,28.7,2051.4,20.9,146513.0,21095.0,167608.0,132.3
2024/25,UNICA,MA,CANA DE ACUCAR,4238,2º LEV,2,30.0,2367.3,42.1,143187.0,21802.0,164989.0,132.3
2024/25,UNICA,MA,CANA DE ACUCAR,4238,3º LEV,3,30.1,2263.1,27.2,144931.0,29273.0,174204.0,136.8
2024/25,UNICA,MA,CANA DE ACUCAR,4238,4º LEV,4,29.3,2145.6,28.6,159150.3,20765.7,179916.0,135.0
2024/25,UNICA,MG,CANA DE ACUCAR,4238,1º LEV,1,1004.6,83235.7,6070.4,1467305.0,1486238.5,2953543.5,139.7
2024/25,UNICA,MG,CANA DE ACUCAR,4238,2º LEV,2,950.7,81876.3,6047.1,1376950.0,1653768.5,3030718.5,137.2
2024/25,UNICA,MG,CANA DE ACUCAR,4238,3º LEV,3,958.0,81971.4,5855.4,1233940.1,1979764.5,3213704.7,138.0
2024/25,UNICA,MG,CANA DE ACUCAR,4238,4º LEV,4,1023.8,86154.7,5550.1,1206553.0,2205995.8,3412548.8,138.5
2024/25,UNICA,MS,CANA DE ACUCAR,4238,1º LEV,1,650.5,52471.6,2326.0,960777.0,1917175.6,2877952.6,132.4
2024/25,UNICA,MS,CANA DE ACUCAR,4238,2º LEV,2,647.9,52230.5,2372.7,747792.6,2175435.2,2923227.8,133.8
2024/25,UNICA,MS,CANA DE ACUCAR,4238,3º LEV,3,675.1,51880.0,2171.4,759467.7,2111084.1,2870551.8,134.2
2024/25,UNICA,MS,CANA DE ACUCAR,4238,4º LEV,4,674.4,49278.0,2699.2,772482.0,2034112.0,2806594.1,133.0
2024/25,UNICA,MT,CANA DE ACUCAR,4238,1º LEV,1,199.6,17502.7,530.0,371528.2,706734.5,1078262.7,136.3
2024/25,UNICA,MT,CANA DE ACUCAR,4238,2º LEV,2,205.3,17627.3,532.3,443577.9,667040.3,1110618.2,135.0
2024/25,UNICA,MT,CANA DE ACUCAR,4238,3º LEV,3,193.7,16976.5,544.9,374823.4,637845.1,1012668.5,125.3
2024/25,UNICA,MT,CANA DE ACUCAR,4238,4º LEV,4,218.0,17962.1,578.4,425677.8,678519.5,1104197.3,135.6
2024/25,UNICA,PA,CANA DE ACUCAR,4238,1º LEV,1,16.7,1281.2,76.7,38247.0,12045.0,50292.0,130.9
2024/25,UNICA,PA,CANA DE ACUCAR,4238,2º LEV,2,16.7,1312.0,76.7,38247.0,12045.0,50292.0,130.9
2024/25,UNICA,PA,CANA DE ACUCAR,4238,3º LEV,3,16.7,1312.0,76.7,38247.0,12045.0,50292.0,130.9
2024/25,UNICA,PA,CANA DE ACUCAR,4238,4º LEV,4,16.7,1312.0,76.7,38247.0,12045.0,50292.0,130.9
2024/25,UNICA,PB,CANA DE ACUCAR,4238,1º LEV,1,128.0,7738.5,242.5,224449.0,136635.0,361084.0,125.4
